label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
open_palm,0.40137,0.8539,0.29916,0.79801,0.21142,0.70607,0.14831,0.62111,0.08944,0.5571,0.28458,0.49135,0.25239,0.35093,0.23453,0.26026,0.2171,0.18034,0.35291,0.47385,0.3456,0.31024,0.34006,0.20888,0.33379,0.12399,0.41641,0.50137,0.42746,0.35504,0.43113,0.26193,0.42925,0.17903,0.47241,0.56046,0.50872,0.47361,0.52648,0.41545,0.53564,0.35926
open_palm,0.41397,0.85062,0.31127,0.79484,0.22176,0.7,0.15617,0.61484,0.09599,0.55125,0.29093,0.48394,0.25719,0.34352,0.23861,0.25309,0.22091,0.17264,0.35996,0.46504,0.35162,0.30165,0.34594,0.19941,0.33937,0.11251,0.42438,0.49179,0.43454,0.34339,0.43736,0.25068,0.43451,0.16657,0.48108,0.5512,0.51637,0.46289,0.53476,0.40417,0.54514,0.347
open_palm,0.42772,0.84031,0.32325,0.78729,0.23295,0.69629,0.16578,0.61463,0.10548,0.55316,0.29704,0.47946,0.25874,0.34081,0.23762,0.25148,0.21811,0.17189,0.36592,0.45903,0.35368,0.29738,0.34535,0.19286,0.33664,0.10312,0.43073,0.48417,0.43883,0.3356,0.43992,0.24032,0.43525,0.15352,0.48824,0.54224,0.52278,0.45267,0.5395,0.39146,0.54787,0.33123
open_palm,0.44491,0.83395,0.33812,0.78489,0.24619,0.6963,0.17649,0.61371,0.11463,0.55245,0.30325,0.47737,0.25841,0.33937,0.2332,0.24921,0.21121,0.16932,0.37176,0.45229,0.35285,0.28845,0.34158,0.1824,0.33067,0.09191,0.43789,0.47424,0.44122,0.32338,0.44009,0.22617,0.43334,0.13842,0.49797,0.52969,0.52946,0.43705,0.54442,0.37408,0.55162,0.3127
open_palm,0.46178,0.83031,0.35341,0.78275,0.25992,0.69837,0.18934,0.61806,0.1268,0.55898,0.3121,0.47554,0.25977,0.33872,0.23062,0.24865,0.20573,0.16894,0.38105,0.44743,0.35597,0.28371,0.33994,0.17848,0.32521,0.08919,0.44822,0.46736,0.44759,0.31581,0.44393,0.21852,0.43615,0.1323,0.51016,0.52109,0.53832,0.42647,0.55165,0.36177,0.55788,0.29948
open_palm,0.47535,0.82995,0.36914,0.78117,0.27672,0.69427,0.20352,0.61616,0.14192,0.5622,0.32638,0.46978,0.27587,0.33351,0.24467,0.24711,0.2169,0.17207,0.39451,0.44126,0.36847,0.27926,0.35138,0.17648,0.33622,0.08917,0.46314,0.4605,0.46084,0.31112,0.45644,0.21642,0.44887,0.13213,0.527,0.51373,0.55404,0.42209,0.56725,0.35874,0.57596,0.29701
open_palm,0.51839,0.84827,0.41838,0.79107,0.33028,0.69652,0.26076,0.60968,0.19832,0.54968,0.39092,0.47438,0.34421,0.3354,0.31836,0.24435,0.29667,0.1646,0.46003,0.44663,0.44001,0.27724,0.42923,0.16973,0.42005,0.07822,0.52766,0.46793,0.53196,0.3186,0.53331,0.22295,0.53081,0.13746,0.58829,0.5245,0.61862,0.43429,0.63697,0.37501,0.64997,0.31833
open_palm,0.52151,0.85088,0.42265,0.79564,0.33571,0.70199,0.26851,0.61512,0.20646,0.55569,0.39871,0.47927,0.35271,0.34073,0.32735,0.24865,0.30539,0.16736,0.46778,0.45407,0.44972,0.28392,0.43991,0.17645,0.43071,0.08477,0.53387,0.47805,0.5404,0.32651,0.54307,0.23042,0.54112,0.1438,0.59251,0.53633,0.62514,0.44335,0.64504,0.38398,0.65907,0.32656
open_palm,0.52804,0.85966,0.43052,0.80627,0.3435,0.71365,0.27704,0.62542,0.21541,0.56382,0.40397,0.48851,0.35568,0.35075,0.32974,0.2581,0.30739,0.17547,0.47321,0.46089,0.4541,0.2877,0.44457,0.18141,0.43639,0.09019,0.53944,0.48335,0.54451,0.33127,0.54685,0.23701,0.54515,0.15026,0.59853,0.54131,0.62937,0.44751,0.6485,0.38912,0.66174,0.33197
open_palm,0.53111,0.86084,0.43543,0.80929,0.34842,0.71999,0.28173,0.63372,0.22104,0.57195,0.40735,0.4948,0.35872,0.35791,0.33307,0.26542,0.31123,0.18262,0.47592,0.46658,0.45559,0.29432,0.4458,0.18744,0.43701,0.09567,0.54242,0.48824,0.54575,0.33866,0.54794,0.24364,0.54565,0.15794,0.60139,0.5449,0.63219,0.45201,0.65158,0.39441,0.66509,0.33895
open_palm,0.53146,0.86835,0.43595,0.81535,0.34989,0.72494,0.28244,0.63914,0.22076,0.57824,0.40762,0.50006,0.36045,0.36157,0.33515,0.26903,0.31355,0.1866,0.47657,0.47337,0.45687,0.30229,0.44659,0.19377,0.43684,0.10046,0.54323,0.49614,0.54664,0.34786,0.54799,0.25115,0.54455,0.16468,0.6023,0.55346,0.63367,0.46085,0.65306,0.40126,0.66651,0.34407
open_palm,0.5327,0.87001,0.43741,0.81978,0.35216,0.73227,0.28566,0.64861,0.22415,0.58828,0.40924,0.5085,0.3633,0.37018,0.33681,0.27813,0.31331,0.19761,0.47771,0.48194,0.45816,0.31198,0.4464,0.20442,0.43524,0.11241,0.5443,0.5032,0.54885,0.3536,0.55026,0.2574,0.54743,0.17089,0.60336,0.55812,0.63426,0.46728,0.653,0.4102,0.66631,0.35589
open_palm,0.53529,0.87876,0.43918,0.82629,0.3531,0.73655,0.28552,0.65105,0.22408,0.58948,0.41052,0.51447,0.36293,0.37615,0.33739,0.28388,0.31577,0.20226,0.47888,0.48801,0.4585,0.31757,0.4477,0.21052,0.43792,0.11921,0.54552,0.50967,0.54934,0.3611,0.55214,0.26554,0.55054,0.18031,0.60468,0.56518,0.63507,0.47291,0.65471,0.41524,0.66924,0.35998
open_palm,0.53672,0.88353,0.44091,0.83108,0.3548,0.74147,0.28721,0.65606,0.22615,0.59415,0.41275,0.51923,0.36559,0.38178,0.3403,0.29002,0.31832,0.20891,0.48173,0.49222,0.46227,0.32307,0.45153,0.21682,0.44176,0.12613,0.54837,0.51393,0.55212,0.3654,0.55457,0.27036,0.55294,0.18469,0.60709,0.56949,0.63717,0.47838,0.6562,0.42127,0.67055,0.36583
open_palm,0.53694,0.88733,0.44249,0.83551,0.35791,0.74582,0.28949,0.65976,0.22602,0.60142,0.4145,0.5237,0.36877,0.38713,0.34334,0.29505,0.32082,0.21421,0.48278,0.49731,0.46371,0.32854,0.45252,0.22208,0.44269,0.13128,0.54889,0.51941,0.55355,0.37162,0.55674,0.27555,0.55619,0.18858,0.60696,0.57479,0.63768,0.48539,0.65802,0.42934,0.67397,0.37465
open_palm,0.53656,0.89245,0.44216,0.83927,0.35745,0.74799,0.28924,0.66169,0.22737,0.60124,0.41517,0.52838,0.36925,0.39199,0.34502,0.2996,0.32377,0.21782,0.48404,0.50228,0.46567,0.33278,0.45525,0.22701,0.44565,0.13639,0.55051,0.52498,0.55497,0.37771,0.55828,0.2813,0.55759,0.19393,0.60855,0.5816,0.63931,0.49131,0.65956,0.43478,0.67457,0.37989
open_palm,0.53441,0.90261,0.44063,0.84686,0.35627,0.75375,0.2883,0.66663,0.22593,0.60531,0.41413,0.53305,0.36894,0.396,0.34551,0.30275,0.32524,0.2198,0.48394,0.50741,0.46608,0.33667,0.45645,0.23039,0.44741,0.13938,0.55093,0.53096,0.55634,0.38378,0.56063,0.28721,0.56029,0.19945,0.60931,0.58866,0.64105,0.49885,0.66123,0.44094,0.67554,0.38429
open_palm,0.53506,0.90611,0.44007,0.85061,0.35602,0.75792,0.28792,0.67052,0.22596,0.61048,0.41453,0.53673,0.36933,0.39901,0.34476,0.30604,0.3233,0.22409,0.48366,0.51126,0.46579,0.34283,0.45561,0.23565,0.44577,0.14329,0.55023,0.53436,0.55645,0.38722,0.56029,0.2899,0.55933,0.20167,0.60801,0.59104,0.63965,0.50079,0.66017,0.44309,0.67555,0.38724
open_palm,0.53531,0.90947,0.43951,0.85419,0.35417,0.76269,0.28605,0.6751,0.22452,0.61346,0.41267,0.5427,0.36606,0.40509,0.3425,0.312,0.32256,0.22914,0.48272,0.51523,0.46427,0.34367,0.45486,0.23666,0.44565,0.14458,0.54984,0.53777,0.55481,0.39287,0.55842,0.29518,0.55704,0.20674,0.60837,0.59468,0.63991,0.50605,0.65999,0.44776,0.67414,0.39096
open_palm,0.53434,0.9084,0.43833,0.85495,0.35147,0.76526,0.28396,0.67851,0.22341,0.61526,0.41038,0.54511,0.36404,0.40676,0.34048,0.31323,0.32,0.23078,0.48067,0.51832,0.46177,0.34722,0.45228,0.23909,0.44335,0.1456,0.54786,0.54099,0.55204,0.39462,0.55519,0.2968,0.55381,0.20839,0.60683,0.59757,0.63805,0.50786,0.65815,0.44947,0.67272,0.39267
open_palm,0.53272,0.91175,0.4373,0.85739,0.35093,0.76636,0.28206,0.6818,0.22072,0.61997,0.40977,0.54571,0.36346,0.40811,0.33906,0.3146,0.3179,0.23265,0.47942,0.51971,0.46096,0.35053,0.4503,0.24232,0.44055,0.14867,0.54649,0.54247,0.55217,0.39396,0.55518,0.29536,0.55395,0.20644,0.60456,0.59973,0.63603,0.5097,0.65745,0.45263,0.67392,0.39745
open_palm,0.53298,0.9183,0.43659,0.86376,0.34968,0.77069,0.2808,0.68509,0.21864,0.62386,0.4083,0.55008,0.3605,0.4108,0.33636,0.31716,0.31539,0.23519,0.47859,0.5234,0.45929,0.35261,0.44954,0.24401,0.44001,0.1504,0.54588,0.54623,0.55035,0.3983,0.55342,0.29915,0.55165,0.20991,0.60431,0.60347,0.63626,0.51296,0.65718,0.45456,0.6725,0.39819
open_palm,0.53134,0.91748,0.43481,0.86388,0.34841,0.77391,0.27959,0.68907,0.21751,0.62634,0.40594,0.55291,0.3585,0.41421,0.3333,0.31999,0.31166,0.23716,0.47608,0.52636,0.4568,0.35659,0.44626,0.24814,0.43659,0.15345,0.54362,0.54888,0.54814,0.40055,0.55083,0.30103,0.54927,0.21091,0.60215,0.60605,0.634,0.51517,0.65639,0.45754,0.67388,0.40201
open_palm,0.5311,0.91888,0.43315,0.86784,0.34764,0.77715,0.27881,0.69088,0.216,0.63029,0.40419,0.55376,0.35638,0.41363,0.33032,0.3207,0.30887,0.2395,0.4745,0.52702,0.45553,0.3582,0.44525,0.24933,0.43596,0.15495,0.54268,0.54977,0.5479,0.40208,0.55043,0.30182,0.54925,0.21166,0.60174,0.60659,0.63434,0.51726,0.65658,0.45876,0.67513,0.40229
open_palm,0.5316,0.92147,0.43388,0.87024,0.348,0.77858,0.27867,0.69159,0.21522,0.62994,0.40448,0.5555,0.3562,0.41615,0.3308,0.32229,0.30987,0.23991,0.47457,0.52797,0.45529,0.35912,0.44511,0.25066,0.43557,0.15673,0.5424,0.55031,0.54742,0.40327,0.5503,0.30334,0.54913,0.2131,0.60101,0.60701,0.63334,0.51815,0.65564,0.46046,0.67386,0.40438
open_palm,0.53227,0.92213,0.43441,0.87119,0.34767,0.77817,0.27796,0.69169,0.21414,0.63158,0.40319,0.5548,0.35589,0.41543,0.33043,0.32241,0.30935,0.24074,0.4741,0.52786,0.45512,0.3598,0.44479,0.25114,0.43553,0.15655,0.54255,0.55102,0.5481,0.40332,0.5506,0.30379,0.54917,0.21312,0.60152,0.60876,0.63386,0.51968,0.65643,0.46145,0.67517,0.40442
open_palm,0.53062,0.92225,0.43324,0.87111,0.34805,0.77819,0.27808,0.69195,0.21511,0.63243,0.40394,0.55534,0.35663,0.4158,0.33071,0.32307,0.30972,0.24092,0.47452,0.52922,0.45555,0.36198,0.44444,0.25335,0.4344,0.15851,0.54245,0.55305,0.54845,0.40631,0.55002,0.30715,0.5479,0.21652,0.60084,0.61084,0.63367,0.52191,0.65603,0.46319,0.67534,0.40544
open_palm,0.53094,0.92172,0.43351,0.87117,0.34834,0.77762,0.27787,0.69087,0.21473,0.63122,0.40327,0.55599,0.35546,0.41548,0.32951,0.32199,0.30815,0.24025,0.47395,0.52893,0.455,0.35999,0.44455,0.25115,0.43461,0.15682,0.5422,0.55152,0.54756,0.40549,0.54952,0.30625,0.54734,0.21641,0.60086,0.60795,0.6328,0.51804,0.65466,0.4596,0.67312,0.4031
open_palm,0.53052,0.91743,0.43354,0.86667,0.34824,0.77578,0.27923,0.69069,0.21669,0.6302,0.40344,0.55469,0.35548,0.41555,0.32943,0.3227,0.30801,0.2412,0.47375,0.52759,0.45459,0.35996,0.44401,0.25157,0.43428,0.15719,0.54174,0.55002,0.54733,0.4039,0.54956,0.30444,0.54804,0.21429,0.60039,0.60644,0.6323,0.51665,0.65451,0.45846,0.67331,0.40191
open_palm,0.53116,0.91968,0.43486,0.8682,0.34917,0.77522,0.27817,0.68985,0.21541,0.63123,0.40266,0.55343,0.35514,0.41402,0.32903,0.32145,0.30772,0.24002,0.47324,0.52659,0.45402,0.35938,0.44368,0.25087,0.43441,0.15599,0.54145,0.54968,0.54703,0.40402,0.54875,0.3054,0.54659,0.21517,0.60038,0.60679,0.63164,0.5173,0.65322,0.45833,0.67171,0.40025
open_palm,0.52981,0.91683,0.43414,0.86422,0.34864,0.77203,0.27805,0.68809,0.21586,0.62974,0.40312,0.55116,0.35541,0.41271,0.32954,0.32016,0.30856,0.2386,0.47328,0.5246,0.45398,0.35794,0.44346,0.25006,0.43417,0.15594,0.54117,0.54752,0.54669,0.40198,0.54826,0.30402,0.54629,0.21477,0.59986,0.60408,0.63111,0.51498,0.65316,0.45684,0.6725,0.40015
open_palm,0.52981,0.91683,0.43414,0.86422,0.34864,0.77203,0.27805,0.68809,0.21586,0.62974,0.40312,0.55116,0.35541,0.41271,0.32954,0.32016,0.30856,0.2386,0.47328,0.5246,0.45398,0.35794,0.44346,0.25006,0.43417,0.15594,0.54117,0.54752,0.54669,0.40198,0.54826,0.30402,0.54629,0.21477,0.59986,0.60408,0.63111,0.51498,0.65316,0.45684,0.6725,0.40015
open_palm,0.52806,0.91121,0.43325,0.85875,0.34817,0.76673,0.27922,0.68301,0.217,0.62463,0.4032,0.54773,0.35597,0.40961,0.32995,0.31745,0.30807,0.23711,0.47279,0.52046,0.45371,0.35213,0.44265,0.24485,0.43254,0.15248,0.54061,0.54227,0.54514,0.39466,0.54695,0.2967,0.54486,0.20905,0.59952,0.59843,0.63019,0.50929,0.65142,0.45104,0.66879,0.3955
open_palm,0.52875,0.90732,0.43322,0.85596,0.34901,0.76565,0.27949,0.68077,0.21772,0.6225,0.40249,0.54553,0.3554,0.40684,0.32891,0.31539,0.30728,0.23528,0.47179,0.51872,0.45267,0.35228,0.44135,0.24483,0.43122,0.15213,0.53938,0.54089,0.54458,0.39433,0.54588,0.29601,0.54345,0.2077,0.59808,0.59664,0.62963,0.50813,0.65116,0.44916,0.66985,0.39215
open_palm,0.52904,0.90878,0.4324,0.85625,0.34784,0.76539,0.28051,0.6796,0.21815,0.62055,0.40267,0.54529,0.35499,0.40677,0.3283,0.31429,0.30566,0.2335,0.47234,0.51796,0.45272,0.34964,0.4412,0.2421,0.4306,0.1498,0.54012,0.5395,0.54402,0.38967,0.54572,0.29039,0.54346,0.20156,0.5995,0.59526,0.62987,0.50536,0.65054,0.44562,0.66708,0.38844
open_palm,0.52958,0.90511,0.43385,0.85396,0.34736,0.76318,0.27802,0.67793,0.21648,0.61719,0.40397,0.54284,0.35596,0.40638,0.32965,0.31398,0.30722,0.23357,0.47281,0.51484,0.45261,0.34696,0.44138,0.23896,0.43108,0.14632,0.53981,0.53581,0.54324,0.38843,0.54487,0.28976,0.5424,0.20098,0.59863,0.59151,0.62979,0.50254,0.65086,0.4449,0.66737,0.38935
open_palm,0.53094,0.9071,0.43444,0.85565,0.34762,0.76471,0.27763,0.67913,0.21484,0.62021,0.40251,0.54343,0.35453,0.40465,0.32834,0.31226,0.30609,0.23182,0.47154,0.51475,0.45161,0.34564,0.44105,0.23731,0.43128,0.14456,0.53907,0.53532,0.54244,0.38766,0.54473,0.28896,0.54298,0.20044,0.59837,0.59042,0.62903,0.50275,0.6499,0.44445,0.6666,0.38823
open_palm,0.53235,0.90685,0.43656,0.85619,0.34902,0.76353,0.27614,0.67712,0.21248,0.61994,0.40227,0.54155,0.35398,0.40204,0.32794,0.30924,0.30616,0.22828,0.47164,0.51317,0.45156,0.34405,0.44113,0.23593,0.43145,0.14349,0.53939,0.53379,0.54261,0.38804,0.54401,0.28925,0.54167,0.20058,0.59861,0.58817,0.62815,0.50085,0.64882,0.44416,0.66609,0.38979
open_palm,0.52916,0.90582,0.43314,0.85538,0.34539,0.76388,0.27453,0.67799,0.2104,0.61875,0.39844,0.54134,0.34982,0.40353,0.32364,0.30964,0.30138,0.22777,0.46797,0.51239,0.44619,0.34175,0.43419,0.23358,0.42342,0.14087,0.53601,0.53306,0.53927,0.38377,0.54046,0.28558,0.53765,0.19704,0.59587,0.58832,0.62647,0.49806,0.64687,0.43999,0.66259,0.38365
open_palm,0.52977,0.90831,0.43367,0.85597,0.34638,0.76395,0.27476,0.67676,0.21055,0.6171,0.39782,0.54131,0.34917,0.40311,0.3228,0.30924,0.30031,0.227,0.46716,0.5125,0.44571,0.34216,0.43357,0.23376,0.4223,0.14067,0.53516,0.5328,0.5382,0.38404,0.53994,0.28626,0.53721,0.19817,0.59488,0.58741,0.62534,0.49624,0.64577,0.43835,0.66124,0.38261
open_palm,0.52974,0.90515,0.43235,0.85447,0.34396,0.76142,0.27202,0.67531,0.20802,0.61759,0.39677,0.54079,0.34912,0.4018,0.32292,0.30839,0.3004,0.22617,0.46645,0.51223,0.44614,0.34338,0.43405,0.23493,0.42274,0.1406,0.53439,0.53218,0.53744,0.3845,0.53817,0.28581,0.53506,0.19607,0.59395,0.58613,0.62422,0.49616,0.64562,0.4394,0.66293,0.38479
open_palm,0.52787,0.9035,0.4312,0.85128,0.34337,0.7603,0.27176,0.67484,0.2091,0.61495,0.39706,0.53764,0.34888,0.39867,0.32194,0.30587,0.29878,0.22515,0.46616,0.50996,0.44579,0.34072,0.43341,0.23235,0.42187,0.13905,0.5339,0.53072,0.5375,0.38213,0.53855,0.2834,0.53583,0.19466,0.5932,0.58566,0.6235,0.49543,0.64514,0.43843,0.66304,0.38426
open_palm,0.52834,0.90392,0.43081,0.85169,0.34306,0.76021,0.27207,0.67389,0.20993,0.6138,0.39672,0.5371,0.34817,0.39863,0.32146,0.30532,0.29877,0.22415,0.46577,0.50889,0.44509,0.33935,0.43317,0.23059,0.42218,0.13734,0.53344,0.52951,0.53683,0.38097,0.53789,0.28214,0.53516,0.19356,0.59264,0.58448,0.62329,0.49454,0.64483,0.43749,0.66247,0.38294
open_palm,0.52994,0.90378,0.43227,0.85224,0.34311,0.76078,0.27087,0.67478,0.20883,0.61333,0.39678,0.53567,0.34777,0.39576,0.32083,0.30248,0.29759,0.22168,0.46579,0.50757,0.44487,0.33728,0.43323,0.22843,0.42234,0.13459,0.53353,0.52829,0.53671,0.37962,0.53805,0.28074,0.53556,0.1912,0.59298,0.58318,0.62295,0.49273,0.64422,0.43596,0.6619,0.38135
open_palm,0.53039,0.90354,0.43281,0.85261,0.34352,0.76016,0.27233,0.67285,0.20938,0.61286,0.39681,0.53476,0.34798,0.39589,0.32086,0.30285,0.29679,0.22233,0.46575,0.50621,0.44455,0.33552,0.43203,0.22746,0.42008,0.13559,0.53346,0.52675,0.53726,0.37708,0.53829,0.27857,0.53526,0.19002,0.59293,0.58162,0.62332,0.49089,0.64398,0.43369,0.66039,0.37896
open_palm,0.5284,0.903,0.43084,0.8521,0.34206,0.75952,0.27174,0.67261,0.20963,0.61111,0.39517,0.53438,0.34656,0.3946,0.31925,0.30128,0.2954,0.21968,0.46512,0.50642,0.44413,0.33622,0.43137,0.22833,0.41917,0.13537,0.53336,0.52744,0.5373,0.37931,0.53805,0.28088,0.53515,0.19147,0.59293,0.58277,0.62348,0.49258,0.64484,0.43574,0.66238,0.38116
open_palm,0.52695,0.90328,0.4301,0.85297,0.3423,0.75951,0.27208,0.67189,0.20977,0.61026,0.39473,0.53424,0.34671,0.39541,0.31938,0.30243,0.29562,0.2213,0.46423,0.50611,0.44279,0.33674,0.42965,0.22876,0.41723,0.1355,0.53216,0.52749,0.53707,0.37813,0.53809,0.28053,0.53544,0.19156,0.59138,0.58362,0.6219,0.49271,0.64331,0.43547,0.66123,0.38033
open_palm,0.5279,0.9014,0.43159,0.85235,0.3419,0.75777,0.27075,0.67092,0.20772,0.61076,0.39379,0.53513,0.34528,0.39621,0.31808,0.30296,0.29493,0.22138,0.46344,0.50604,0.44137,0.33534,0.42801,0.2261,0.41576,0.13171,0.53175,0.5267,0.53639,0.37573,0.53731,0.27909,0.535,0.19087,0.59164,0.5827,0.62118,0.49168,0.64227,0.43399,0.65999,0.37849
open_palm,0.52849,0.90059,0.43162,0.85085,0.34114,0.75647,0.27067,0.66972,0.20742,0.61016,0.39366,0.53338,0.34518,0.39507,0.31824,0.30242,0.29484,0.22142,0.46316,0.50438,0.44123,0.33357,0.42836,0.22602,0.41619,0.13345,0.53126,0.5253,0.53554,0.37506,0.53711,0.27892,0.53498,0.19083,0.59088,0.58176,0.62151,0.49099,0.64289,0.43419,0.65984,0.37938
open_palm,0.52849,0.90059,0.43162,0.85085,0.34114,0.75647,0.27067,0.66972,0.20742,0.61016,0.39366,0.53338,0.34518,0.39507,0.31824,0.30242,0.29484,0.22142,0.46316,0.50438,0.44123,0.33357,0.42836,0.22602,0.41619,0.13345,0.53126,0.5253,0.53554,0.37506,0.53711,0.27892,0.53498,0.19083,0.59088,0.58176,0.62151,0.49099,0.64289,0.43419,0.65984,0.37938
open_palm,0.5271,0.90357,0.42983,0.85084,0.3401,0.75678,0.26966,0.67139,0.20658,0.61343,0.39394,0.53335,0.34466,0.3945,0.31741,0.30137,0.29351,0.22028,0.46332,0.50497,0.44211,0.33384,0.42951,0.22571,0.41742,0.13334,0.53118,0.52557,0.53561,0.37499,0.53699,0.2769,0.53422,0.18851,0.59063,0.58139,0.62169,0.49044,0.64269,0.43322,0.65875,0.37864
open_palm,0.52726,0.90213,0.42958,0.8517,0.33974,0.75792,0.26871,0.6717,0.20641,0.61148,0.39225,0.53478,0.3439,0.39621,0.31752,0.30286,0.29501,0.22147,0.46216,0.50611,0.44099,0.33541,0.42858,0.22732,0.41684,0.13463,0.53052,0.52694,0.53472,0.3768,0.53596,0.27961,0.53342,0.19136,0.59043,0.58302,0.62094,0.49292,0.6422,0.43653,0.65956,0.38231
open_palm,0.52755,0.90285,0.42938,0.85225,0.33899,0.76024,0.26848,0.67433,0.20656,0.61309,0.39315,0.5355,0.34363,0.39676,0.31661,0.30331,0.29325,0.22217,0.46289,0.50656,0.44163,0.33535,0.42926,0.22688,0.41751,0.13396,0.53111,0.52675,0.53485,0.3766,0.53631,0.27855,0.53379,0.18979,0.59108,0.58196,0.62125,0.49067,0.642,0.43411,0.65834,0.38
open_palm,0.52623,0.90324,0.4283,0.85177,0.33823,0.75904,0.26805,0.67316,0.20607,0.61207,0.39341,0.53614,0.34467,0.39676,0.31772,0.30321,0.29424,0.22194,0.46324,0.50802,0.44242,0.33624,0.43015,0.22789,0.41846,0.13484,0.53135,0.5292,0.53598,0.37856,0.53779,0.28042,0.53525,0.1914,0.59118,0.58518,0.62201,0.49309,0.6427,0.43541,0.65871,0.37976
